genome_id,size,assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,path,genome_file,superkingdom,phylum,class,order,family,genus,species
GCF_013177675.1_ASM1317767v1,847557,GCF_013177675.1,PRJNA224116,SAMN12421736,NA,representative genome,1849015,1849015,Arcobacter acticola,strain=KCTC 52212,NA,latest,Complete Genome,Major,Full,27-05-20,ASM1317767v1,"USDA, ARS, WRRC",GCA_013177675.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/177/675/GCF_013177675.1_ASM1317767v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013177675.1_ASM1317767v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,Arcobacter acticola
GCF_003149515.1_ASM314951v1,1464320,GCF_003149515.1,PRJNA224116,SAMN08984992,NA,representative genome,1850093,1850093,Hymenobacter nivis,strain=NBRC 111535,NA,latest,Complete Genome,Major,Full,23-05-18,ASM314951v1,Hokkaido University,GCA_003149515.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/149/515/GCF_003149515.1_ASM314951v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_003149515.1_ASM314951v1_genomic.fna.gz,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter nivis
GCF_001761325.1_ASM176132v1,974516,GCF_001761325.1,PRJNA224116,SAMN05726020,NA,representative genome,1850246,1850246,Urechidicola croceus,strain=LPB0138,NA,latest,Complete Genome,Major,Full,12-10-16,ASM176132v1,Korea University,GCA_001761325.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/325/GCF_001761325.1_ASM176132v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001761325.1_ASM176132v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Urechidicola,Urechidicola croceus
GCF_001889045.1_ASM188904v1,855574,GCF_001889045.1,PRJNA224116,SAMN05945923,NA,representative genome,1850252,1850252,Tenacibaculum todarodis,strain=LPB0136,NA,latest,Complete Genome,Major,Full,05-12-16,ASM188904v1,Korea University,GCA_001889045.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/045/GCF_001889045.1_ASM188904v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001889045.1_ASM188904v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum,Tenacibaculum todarodis
GCF_011769985.2_ASM1176998v3,820169,GCF_011769985.2,PRJNA224116,SAMN11478956,NA,na,1854492,1854492,Sulfurospirillum sp. ACSDCE,strain=ACSDCE,NA,latest,Complete Genome,Major,Full,12-08-20,ASM1176998v3,Institute of Applied Ecology (CAS),GCA_011769985.3,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/769/985/GCF_011769985.2_ASM1176998v3,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_011769985.2_ASM1176998v3_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Sulfurospirillaceae,Sulfurospirillum,Sulfurospirillum diekertiae
GCF_900105145.1_IMG-taxon_2667527435_annotated_assembly,1119460,GCF_900105145.1,PRJNA224116,SAMN05216503,NA,na,1855336,1855336,Polaribacter sp. KT25b,strain=KT25b,NA,latest,Chromosome,Major,Full,20-10-16,IMG-taxon 2667527435 annotated assembly,DOE - JOINT GENOME INSTITUTE,GCA_900105145.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/105/145/GCF_900105145.1_IMG-taxon_2667527435_annotated_assembly,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_900105145.1_IMG-taxon_2667527435_annotated_assembly_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. KT25b
GCF_001618865.1_ASM161886v1,2142894,GCF_001618865.1,PRJNA224116,SAMN04546182,NA,representative genome,1855912,1855912,Luteitalea pratensis,strain=DSM 100886,HEG_-6_39,latest,Complete Genome,Major,Full,12-04-16,ASM161886v1,Leibniz Institute DSMZ,GCA_001618865.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/618/865/GCF_001618865.1_ASM161886v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001618865.1_ASM161886v1_genomic.fna.gz,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,Luteitalea,Luteitalea pratensis
GCF_024662015.1_ASM2466201v1,1380141,GCF_024662015.1,PRJNA224116,SAMN30184338,NA,representative genome,1862145,1862145,Nisaea acidiphila,strain=MEBiC11861,NA,latest,Complete Genome,Major,Full,15-08-22,ASM2466201v1,Korea Institute of Ocean Science & Technology,GCA_024662015.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/662/015/GCF_024662015.1_ASM2466201v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_024662015.1_ASM2466201v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Thalassobaculaceae,Nisaea,Nisaea acidiphila
GCF_002764115.1_ASM276411v1,1841229,GCF_002764115.1,PRJNA224116,SAMN05946057,NA,representative genome,1867719,1867719,Phyllobacterium zundukense,strain=Tri-48; RCAM 03910,NA,latest,Complete Genome,Major,Full,13-11-17,ASM276411v1,ARRIAM,GCA_002764115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/764/115/GCF_002764115.1_ASM276411v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002764115.1_ASM276411v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Phyllobacterium,Phyllobacterium zundukense
GCF_902386925.1_UHGG_MGYG-HGUT-02413,964357,GCF_902386925.1,PRJNA224116,SAMEA5851917,NA,representative genome,1870985,1870985,Arabiibacter massiliensis,NA,MGYG-HGUT-02413,latest,Chromosome,Major,Full,10-08-19,UHGG_MGYG-HGUT-02413,EMG,GCA_902386925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/386/925/GCF_902386925.1_UHGG_MGYG-HGUT-02413,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_902386925.1_UHGG_MGYG-HGUT-02413_genomic.fna.gz,Bacteria,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Arabiibacter,Arabiibacter massiliensis
GCF_023195775.1_ASM2319577v1,1104557,GCF_023195775.1,PRJNA224116,SAMN27736175,NA,na,1871076,1871076,Flavobacterium azooxidireducens,strain=IGB 4-14,NA,latest,Complete Genome,Major,Full,01-05-22,ASM2319577v1,Leibniz Centre for Agricultural Landscape Research (ZALF),GCA_023195775.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/195/775/GCF_023195775.1_ASM2319577v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_023195775.1_ASM2319577v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium azooxidireducens
GCF_002741015.1_ASM274101v1,2818829,GCF_002741015.1,PRJNA224116,SAMN05413551,NA,representative genome,1882682,1882682,Microvirga ossetica,strain=V5/3m,NA,latest,Complete Genome,Major,Full,05-08-16,ASM274101v1,ARRIAM,GCA_002741015.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/741/015/GCF_002741015.1_ASM274101v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002741015.1_ASM274101v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,Microvirga ossetica
GCF_001999725.1_CellW5C1.0,1099079,GCF_001999725.1,PRJNA224116,SAMN05554149,MDDP00000000.1,representative genome,1888890,1888890,Cellulophaga omnivescoria,strain=W5C,NA,latest,NA,Major,Full,13-02-17,CellW5C1.0,ChunLab,GCA_001999725.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/725/GCF_001999725.1_CellW5C1.0,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001999725.1_CellW5C1.0_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga omnivescoria
GCF_014784055.1_ASM1478405v1,1079115,GCF_014784055.1,PRJNA224116,SAMN15890316,NA,representative genome,1888915,1888915,Polaribacter haliotis,strain=KCTC 52418,NA,latest,Complete Genome,Major,Full,29-09-20,ASM1478405v1,Kyung Hee University,GCA_014784055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/784/055/GCF_014784055.1_ASM1478405v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014784055.1_ASM1478405v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter haliotis
GCF_001983935.1_ASM198393v1,2635417,GCF_001983935.1,PRJNA224116,SAMN05726332,NA,representative genome,1891926,1891926,Fuerstiella marisgermanici,strain=NH11,NA,latest,Complete Genome,Major,Full,03-02-17,ASM198393v1,Leibniz-Institute DSMZ German Collection of Microorganisms and Cell Cultures,GCA_001983935.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/983/935/GCF_001983935.1_ASM198393v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001983935.1_ASM198393v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Fuerstiella,Fuerstiella marisgermanici
GCF_900143115.1_IMG-taxon_2698536814_annotated_assembly,910389,GCF_900143115.1,PRJNA224116,SAMN05720268,NA,na,1896175,1896175,Polaribacter sp. KT 15,strain=KT 15,NA,latest,Chromosome,Major,Full,02-12-16,IMG-taxon 2698536814 annotated assembly,DOE - JOINT GENOME INSTITUTE,GCA_900143115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/143/115/GCF_900143115.1_IMG-taxon_2698536814_annotated_assembly,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_900143115.1_IMG-taxon_2698536814_annotated_assembly_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter sp. KT 15
GCF_002156965.1_ASM215696v1,389169,GCF_002156965.1,PRJNA224116,SAMN05730076,NA,representative genome,1898749,1898749,Candidatus Nitrosomarinus catalina,strain=SPOT01,NA,latest,Complete Genome,Major,Full,22-05-17,ASM215696v1,University of Southern California,GCA_002156965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/965/GCF_002156965.1_ASM215696v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/archaea,GCF_002156965.1_ASM215696v1_genomic.fna.gz,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosomarinus,Candidatus Nitrosomarinus catalina
GCF_013283835.1_ASM1328383v1,997200,GCF_013283835.1,PRJNA224116,SAMN10884415,NA,representative genome,1904463,1904463,Poseidonibacter lekithochrous,strain=DSM 100870,NA,latest,Complete Genome,Major,Full,07-06-20,ASM1328383v1,"USDA, ARS, WRRC",GCA_013283835.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/283/835/GCF_013283835.1_ASM1328383v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_013283835.1_ASM1328383v1_genomic.fna.gz,Bacteria,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Poseidonibacter,Poseidonibacter lekithochrous
GCF_019968605.1_ASM1996860v1,1246810,GCF_019968605.1,PRJNA224116,SAMN21240475,NA,representative genome,1908341,1908341,Polaribacter litorisediminis,strain=OITF-11,NA,latest,Complete Genome,Major,Full,14-09-21,ASM1996860v1,Kyung Hee university,GCA_019968605.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/968/605/GCF_019968605.1_ASM1996860v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019968605.1_ASM1996860v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,Polaribacter litorisediminis
GCF_002057455.1_ASM205745v1,3642331,GCF_002057455.1,PRJNA224116,SAMN05912833,NA,na,1909395,1909395,Nonomuraea sp. ATCC 55076,strain=ATCC 55076,NA,latest,Complete Genome,Major,Full,21-03-17,ASM205745v1,Behnam Nazari,GCA_002057455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/057/455/GCF_002057455.1_ASM205745v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002057455.1_ASM205745v1_genomic.fna.gz,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076
GCF_016446285.1_ASM1644628v1,921147,GCF_016446285.1,PRJNA224116,SAMN15000288,NA,representative genome,1909699,1909699,Desulfobulbus oligotrophicus,strain=Prop6,NA,latest,Complete Genome,Major,Full,30-12-20,ASM1644628v1,Oak Ridge National Laboratory,GCA_016446285.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/446/285/GCF_016446285.1_ASM1644628v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_016446285.1_ASM1644628v1_genomic.fna.gz,Bacteria,Thermodesulfobacteriota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,Desulfobulbus oligotrophicus
GCF_001940525.2_ASM194052v2,1228222,GCF_001940525.2,PRJNA224116,SAMN05969900,NA,representative genome,1915078,1915078,Thioclava nitratireducens,strain=25B10_4,NA,latest,Complete Genome,Major,Full,21-02-17,ASM194052v2,Thioclava sp. 25B10_4 (MCCC 1A07302) is available from MCCC (Marine Culture Collection of China) (http://www.mccc.org.cn/).,GCA_001940525.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/940/525/GCF_001940525.2_ASM194052v2,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001940525.2_ASM194052v2_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Thioclava,Thioclava nitratireducens
GCF_002863865.1_ASM286386v1,1462311,GCF_002863865.1,PRJNA224116,SAMN06011404,NA,representative genome,1917421,1917421,Ketobacter alkanivorans,strain=GI5,NA,latest,Complete Genome,Major,Full,05-01-18,ASM286386v1,Chungbuk University,GCA_002863865.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/863/865/GCF_002863865.1_ASM286386v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002863865.1_ASM286386v1_genomic.fna.gz,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Ketobacter,Ketobacter alkanivorans
GCF_002795805.1_ASM279580v1,756367,GCF_002795805.1,PRJNA224116,SAMN06046392,NA,representative genome,1921086,1921086,Mariprofundus aestuarium,strain=CP-5,NA,latest,Complete Genome,Major,Full,27-11-17,ASM279580v1,University of Delaware,GCA_002795805.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/795/805/GCF_002795805.1_ASM279580v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002795805.1_ASM279580v1_genomic.fna.gz,Bacteria,Pseudomonadota,Zetaproteobacteria,Mariprofundales,Mariprofundaceae,Mariprofundus,Mariprofundus aestuarium
GCF_007741535.1_ASM774153v1,2489917,GCF_007741535.1,PRJNA224116,SAMN06143213,NA,representative genome,1930273,1930273,Rubripirellula lacrimiformis,strain=K22.7,NA,latest,Complete Genome,Major,Full,31-07-19,ASM774153v1,Leibniz-Institute DSMZ German Collection of Microorganisms and Cell Cultures,GCA_007741535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/741/535/GCF_007741535.1_ASM774153v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_007741535.1_ASM774153v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Rubripirellula,Rubripirellula lacrimiformis
GCF_007741495.1_ASM774149v1,2131223,GCF_007741495.1,PRJNA224116,SAMN06143214,NA,representative genome,1930274,1930274,Roseimaritima multifibrata,strain=FF011L,NA,latest,Complete Genome,Major,Full,31-07-19,ASM774149v1,Leibniz-Institute DSMZ German Collection of Microorganisms and Cell Cultures,GCA_007741495.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/741/495/GCF_007741495.1_ASM774149v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_007741495.1_ASM774149v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Roseimaritima,Roseimaritima multifibrata
GCF_007741515.1_ASM774151v1,1790017,GCF_007741515.1,PRJNA224116,SAMN06143216,NA,representative genome,1930276,1930276,Adhaeretor mobilis,strain=HG15A2,NA,latest,Complete Genome,Major,Full,31-07-19,ASM774151v1,Leibniz-Institute DSMZ German Collection of Microorganisms and Cell Cultures,GCA_007741515.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/741/515/GCF_007741515.1_ASM774151v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_007741515.1_ASM774151v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Lacipirellulaceae,Adhaeretor,Adhaeretor mobilis
GCF_007741475.1_ASM774147v1,2191581,GCF_007741475.1,PRJNA224116,SAMN06143217,NA,representative genome,1930277,1930277,Rosistilla ulvae,strain=EC9,NA,latest,Chromosome,Major,Full,31-07-19,ASM774147v1,Leibniz-Institute DSMZ German Collection of Microorganisms and Cell Cultures,GCA_007741475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/741/475/GCF_007741475.1_ASM774147v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_007741475.1_ASM774147v1_genomic.fna.gz,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Rosistilla,Rosistilla ulvae
GCF_002007645.1_ASM200764v1,1265053,GCF_002007645.1,PRJNA224116,SAMN06284947,NA,representative genome,1936003,1936003,Anaerohalosphaera lusitana,strain=ST-NAGAB-D1,NA,latest,Complete Genome,Major,Full,28-02-17,ASM200764v1,Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures,GCA_002007645.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/007/645/GCF_002007645.1_ASM200764v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_002007645.1_ASM200764v1_genomic.fna.gz,Bacteria,Planctomycetota,Phycisphaerae,Sedimentisphaerales,Anaerohalosphaeraceae,Anaerohalosphaera,Anaerohalosphaera lusitana
GCF_001971725.1_ASM197172v1,974147,GCF_001971725.1,PRJNA224116,SAMN06236788,NA,na,1936080,1936080,Winogradskyella sp. J14-2,strain=J14-2,NA,latest,Complete Genome,Major,Full,26-01-17,ASM197172v1,Korea Research Institute of Bioscience & Biotechnology,GCA_001971725.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/971/725/GCF_001971725.1_ASM197172v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001971725.1_ASM197172v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. J14-2
GCF_001971785.1_ASM197178v1,1080889,GCF_001971785.1,PRJNA224116,SAMN06236790,NA,na,1936081,1936081,Seonamhaeicola sp. S2-3,strain=S2-3,NA,latest,Complete Genome,Major,Full,26-01-17,ASM197178v1,Korea Research Institute of Bioscience & Biotechnology,GCA_001971785.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/971/785/GCF_001971785.1_ASM197178v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_001971785.1_ASM197178v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Seonamhaeicola,Seonamhaeicola sp. S2-3
GCF_005144885.1_ASM514488v1,2087934,GCF_005144885.1,PRJNA224116,SAMN11431409,NA,representative genome,1940610,1940610,Phreatobacter stygius,strain=KCTC 52518,NA,latest,Complete Genome,Major,Full,05-05-19,ASM514488v1,Nakdonggang National Institute of Biological Resources,GCA_005144885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/144/885/GCF_005144885.1_ASM514488v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_005144885.1_ASM514488v1_genomic.fna.gz,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phreatobacteraceae,Phreatobacter,Phreatobacter stygius
GCF_019021925.1_ASM1902192v1,1096951,GCF_019021925.1,PRJNA224116,SAMN15428586,NA,na,1942464,1942464,Cellulophaga sp. HaHaR_3_176,strain=HaHaR_3_176,NA,latest,Complete Genome,Major,Full,24-06-21,ASM1902192v1,Max Planck Institute for Marine Microbiology,GCA_019021925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/021/925/GCF_019021925.1_ASM1902192v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_019021925.1_ASM1902192v1_genomic.fna.gz,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga sp. HaHaR_3_176
GCF_013407165.1_ASM1340716v1,452992,GCF_013407165.1,PRJNA224116,SAMN08535025,NA,representative genome,1959104,1959104,Nitrosopumilus oxyclinae,strain=HCE1,NA,latest,Complete Genome,Major,Full,13-07-20,ASM1340716v1,University of Washington,GCA_013407165.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/407/165/GCF_013407165.1_ASM1340716v1,NA,assembly from type material,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/archaea,GCF_013407165.1_ASM1340716v1_genomic.fna.gz,Archaea,Nitrososphaerota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus oxyclinae
GCF_014279775.1_ASM1427977v1,676703,GCF_014279775.1,PRJNA224116,SAMN13641327,NA,na,1968775,1968775,Synechococcus sp. PROS-9-1,strain=PROS-9-1,NA,latest,Complete Genome,Major,Full,24-08-20,ASM1427977v1,Station Biologique de Roscoff (CNRS - Sorbonne University),GCA_014279775.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/279/775/GCF_014279775.1_ASM1427977v1,NA,NA,na,/mnt/project/UnveilMe/HumGut/genomes/refseq/bacteria,GCF_014279775.1_ASM1427977v1_genomic.fna.gz,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. PROS-9-1
